id_registro_actividad,id_persona,tipo,fecha,hora_inicio,estado_asistencia_actividad,tema,id_evento,hora_fin,id_motivo_cancelar,id_tipo_asistencia,id_usuario_can,fecha_inscripcion_actividad,fecha_cancelacion,id_usuario_registro,id_registro_formulario
1423,17245,TALLER,2024-03-09,11:00,AG,"Definiendo el Modelo de Negocio",58,13:00,NULL,1,NULL,"2024-02-12 10:57:33",NULL,16061,NULL
1424,17245,TALLER,2024-03-16,09:00,AG,"Creación de Propuesta de Valor",59,11:00,NULL,1,NULL,"2024-02-12 10:57:45",NULL,16061,NULL
1425,17245,TALLER,2024-03-16,11:00,AG,"Definición de Cliente",60,13:00,NULL,1,NULL,"2024-02-12 10:57:56",NULL,16061,NULL
2533,17245,TALLER,2024-03-23,09:00,AG,"Validación de cliente y propuesta de valor",61,11:00,NULL,1,NULL,"2024-03-23 03:13:16",NULL,16061,NULL
2534,17245,TALLER,2024-03-23,11:00,AG,"Estrategias de modelo de negocios",62,13:00,NULL,1,NULL,"2024-03-23 03:13:25",NULL,16061,NULL
2535,17245,TALLER,2024-03-30,09:00,AG,"Estrategia para escoger tu canal de venta",63,11:00,NULL,1,NULL,"2024-03-23 03:13:45",NULL,16061,NULL
2536,17245,TALLER,2024-03-30,11:00,AG,"Herramientas digitales ¿Cuál es la mejor para mí?",64,13:00,NULL,1,NULL,"2024-03-23 03:13:59",NULL,16061,NULL
2537,17245,TALLER,2024-04-06,09:00,AG,"Iteración de Modelos de Negocio",65,11:00,NULL,1,NULL,"2024-03-23 03:14:08",NULL,16061,NULL
2538,17245,TALLER,2024-04-06,11:00,AG,"Estructura Legal para Emprendimientos",66,13:00,NULL,1,NULL,"2024-03-23 03:14:20",NULL,16061,NULL
2539,17245,TALLER,2024-04-13,09:00,AG,"Riesgos en los Negocios",67,11:00,NULL,1,NULL,"2024-03-23 03:14:30",NULL,16061,NULL
4274,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL SRI",93,16:00,NULL,1,NULL,"2024-04-24 07:30:37",NULL,15369,NULL
4275,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL MPCEIP",94,16:00,NULL,1,NULL,"2024-04-24 07:30:38",NULL,15369,NULL
4276,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL SENADI",96,16:00,NULL,1,NULL,"2024-04-24 07:30:39",NULL,15369,NULL
4277,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL IESS",97,16:00,NULL,1,NULL,"2024-04-24 07:30:40",NULL,15369,NULL
4278,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DE PAYPHONE",98,16:00,NULL,1,NULL,"2024-04-24 07:30:41",NULL,15369,NULL
4279,17245,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DE EPICO",99,16:00,NULL,1,NULL,"2024-04-24 07:30:42",NULL,15369,NULL
5339,17245,EVENTO,2024-05-10,10:00,AG,"REVISIÓN DE PRODUCTO DÍA DE LAS MADRES - SPEED MENTORING	",151,15:00,NULL,1,NULL,"2024-05-09 11:25:46",NULL,3486,NULL
2939,17249,TALLER,2024-04-08,11:30,AG,"Taller de Composición Fotográfica con Celulares",79,13:30,NULL,1,NULL,"2024-04-04 20:20:34",NULL,3486,NULL
3903,17249,EVENTO,2024-04-25,10:00,AG,"RUEDA DE NEGOCIO CON WE CONCEPT STORE",100,15:00,NULL,1,NULL,"2024-04-20 13:29:47",NULL,15369,NULL
7365,17249,EVENTO,2024-07-03,10:00,AG,"IMPULSO ÉPICO: JORNADA DE REVISION DE PRODUCTO",253,12:00,NULL,1,NULL,"2024-07-01 19:38:20",NULL,3486,NULL
11963,17249,"FERIAS CE",2024-11-23,14:00,AG,"FERIA IMPULSO PARQUE SAMANES",419,17:00,NULL,1,NULL,"2024-11-23 16:29:30",NULL,3486,NULL
18565,17249,TALLER,2025-03-27,16:00,AG,"ESTRATEGIA DE ATENCIÓN EN REDES SOCIALES PARA EMPRENDEDORES Y PEQUEÑOS NEGOCIOS",504,18:00,NULL,1,NULL,"2025-03-25 17:43:08",NULL,3486,NULL
3367,17251,EVENTO,2024-04-09,14:00,AG,"¡FORMALIZA TU EMPRENDIMIENTO!",89,16:00,NULL,2,NULL,"2024-04-08 17:55:54",NULL,3486,NULL
12292,17251,EVENTO,2024-12-02,10:00,AG,"EMPRESAPIENS TRANSFORMA TU IMAGEN DE MARCA A PROFESIONAL",412,12:00,NULL,1,NULL,"2024-11-30 08:58:13",NULL,3486,NULL
12656,17251,TALLER,2024-12-09,15:00,AG,"TALLER HABILIDADES SOCIALES PARA EMPRENDEDORES / EMPRENDIENDO USANDO RELACIONES PÚBLICAS EFICIENTEMENTE",424,17:00,NULL,1,NULL,"2024-12-06 20:19:51",NULL,3486,NULL
30524,17251,CAPACITACION,2025-06-30,10:00,AG,"“FORMACIÓN ESTRATÉGICA PARA EMPRENDEDORES” RUTA EXPRESS",591,13:00,NULL,1,NULL,"2025-06-25 04:12:06",NULL,20517,9905
33323,17251,TALLER,2025-08-13,10:00,AS,"COMO OBTNER EL CODIGO SW BARRA PARA TUS PRODUCTOS",633,11:00,NULL,1,NULL,"2025-08-08 23:55:49",NULL,20517,13112
33871,17251,TALLER,2025-08-21,11:00,AG,"CONSTRUYE TU MARCA PERSONAL DIGITAL PARA TRABAJAR REMOTO",627,13:00,NULL,1,NULL,"2025-08-18 09:46:07",NULL,16067,NULL
33872,17251,TALLER,2025-08-19,10:00,AG,"PITCH PARA EMPRENDEDORES. "APRENDE A CAPTURAR EL INTERÉS DE INVERSORES  CLIENTES Y SOCIOS EN UN MINUTO. TU IDEA DE NEGOCIO MERECE SER ESCUCHADA."",636,11:00,NULL,1,NULL,"2025-08-18 09:47:50",NULL,16067,NULL
33931,17251,TALLER,2025-08-24,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",635,17:00,NULL,1,NULL,"2025-08-18 13:03:03",NULL,16067,NULL
34382,17251,TALLER,2025-08-25,14:00,AG,"EMPRENDIMIENTOS SOSTENIBLES",639,16:00,NULL,1,NULL,"2025-08-22 01:29:49",NULL,20517,14139
34711,17251,EVENTO,2025-09-03,14:00,AS,"MEDIOS DE PAGO DIGITALES: TALLER PRACTICO ACERCA DE LAS APLICACIONES PEIGO Y DEUNA",648,16:00,NULL,1,NULL,"2025-08-30 20:49:09",NULL,20517,14373
35449,17251,EVENTO,2025-09-11,18:00,AG,"CONSTRUCCIÓN DE MARCA PERSONAL Y DIGITAL PARA EMPRENDEDORES (VIRTUAL)",642,20:00,NULL,2,NULL,"2025-09-08 09:04:35",NULL,20517,15135
35471,17251,TALLER,2025-09-08,14:00,AG,"EMPRESAPIENS EN GESTIÓN DE PROYECTOS PARA EMPRENDEDORES",653,16:00,NULL,1,NULL,"2025-09-08 09:46:07",NULL,20517,15158
36087,17251,TALLER,2025-09-16,09:00,AS,"CIBERSEGURIDAD PARA EMPRESAS  (PRESENCIAL)",646,10:30,NULL,1,NULL,"2025-09-12 11:34:42",NULL,16067,NULL
36088,17251,TALLER,2025-09-17,16:00,AG,"ESTRATEGIAS DIGITALES PARA LANZAR TU PRODUCTO O SERVICIO (VIRTUAL)",644,18:00,NULL,2,NULL,"2025-09-12 11:36:54",NULL,16067,NULL
36089,17251,TALLER,2025-09-24,10:00,AS,"USO  VALIDEZ Y PROTECCIÓN DE TU FIRMA ELECTRÓNICA (VIRTUAL)",643,12:00,NULL,2,NULL,"2025-09-12 11:37:14",NULL,16067,NULL
36090,17251,TALLER,2025-09-23,11:00,CA,"NEGOCIOS INTELIGENTES: APLICANDO INTELIGENCIA ARTIFICIAL EN VENTAS  OPERACIONES Y DECISIONES (PRESENCIAL)",641,13:00,1,1,19714,"2025-09-12 11:37:54","2025-09-19 13:06:21",16067,NULL
36536,17251,"ASESORIA FINANZAS",2025-09-16,11:00,AS,"ASESORÍA  DE FINANZAS  GRUPALES 1 - COSTEO UNITARIO ",663,12:30,NULL,1,NULL,"2025-09-16 09:01:05",NULL,16067,NULL
36666,17251,TALLER,2025-09-18,16:00,AS,"CUIDA TUS DATOS  IMPULSA TU NEGOCIO (VIRTUAL)",645,17:00,NULL,2,NULL,"2025-09-16 13:43:22",NULL,16067,NULL
37098,17251,EVENTO,2025-09-23,09:00,CA,"INVITACION PARA EXPANDHUB 2025",678,18:00,4,1,15608,"2025-09-19 13:07:27","2025-09-22 19:54:48",20517,16735
37276,17251,"ASESORIA INNO",2025-09-24,14:00,CA,"PROPUESTA DE VALOR Y LEAN BUSINESS MODEL CANVAS",694,16:00,5,1,16067,"2025-09-22 17:53:00","2025-09-22 21:36:22",16067,NULL
37294,17251,"ASESORIA FINANZAS",2025-09-23,10:00,AS,"ASESORÍA  DE FINANZAS GRUPALES 3: PUNTO EQUILIBRIO ",684,11:30,NULL,1,NULL,"2025-09-22 19:58:56",NULL,16067,NULL
37306,17251,"ASESORIA INNO",2025-09-23,14:00,AS,"PROPUESTA DE VALOR Y LEAN BUSINESS MODEL CANVAS",692,16:00,NULL,1,NULL,"2025-09-22 21:36:23",NULL,16067,NULL
37654,17251,"ASESORIA GASTRONOMIA",2025-09-29,14:00,AS,"REQUISITOS PARA TRÁMITES CON EL ARCSA",713,15:00,NULL,1,NULL,"2025-09-29 13:29:14",NULL,16067,NULL
37711,17251,"ASESORIA FINANZAS",2025-09-30,13:30,AG,"ASESORÍA  DE FINANZAS GRUPALES 4 - FLUJO DE EFECTIVO ",725,15:00,NULL,1,NULL,"2025-09-29 18:41:40",NULL,16067,NULL
37809,17251,"ASESORIA INNOVACION",2025-10-01,11:00,AS,"SCRUM APLICADO A EMPRENDIMIENTOS CON ENFOQUE EN PRIORIZACIÓN  RETROSPECTIVAS E IDEACIÓN  HERRAMIENTAS DIGITALES PARA LA GESTIÓN DE TIEMPO",697,13:00,NULL,1,NULL,"2025-09-30 13:39:22",NULL,16067,NULL
38439,17251,EVENTO,2025-10-06,10:00,AS,"COBRA FÁCIL: ACEPTA TARJETAS CON PAYPHONE",683,11:00,NULL,1,NULL,"2025-10-03 17:37:59",NULL,20517,17618
38619,17251,CAPACITACION,2025-10-07,17:00,AS,"MARKETING DIGITAL PARA EMPRENDEDORES QUE NO SON MARKETEROS (VIRTUAL)",680,18:30,NULL,2,NULL,"2025-10-06 13:44:28",NULL,20517,17761
38649,17251,TALLER,2025-10-13,18:00,AG,"AUTOMATIZACIÓN INTELIGENTE CON GEMINI (VIRTUAL)",681,19:30,NULL,2,NULL,"2025-10-06 16:49:41",NULL,20517,17781
39009,17251,EVENTO,2025-10-08,10:00,AG,"DESCUBRE ESTRATEGIAS CLAVES PARA LA INNOVACION DE TU EMPRENDIMIENTO (PRESENCIAL)",679,12:00,NULL,1,NULL,"2025-10-08 10:07:07",NULL,17338,17988
39071,17251,TALLER,2025-10-15,14:00,AG,"TALLER DESARROLLO PERSONAL Y PROFESIONAL",707,15:00,NULL,1,NULL,"2025-10-10 12:48:42",NULL,16067,NULL
39072,17251,TALLER,2026-01-01,08:30,AG,"INSCRIPCION HUELLA EPICO",722,17:00,NULL,1,NULL,"2025-10-10 12:49:33",NULL,16067,NULL
39073,17251,TALLER,2025-10-21,18:00,AS,"EXPANDE TU NEGOCIO: DEL LOCAL A LO DIGITAL (VIRTUAL)",682,19:30,NULL,2,NULL,"2025-10-10 12:50:25",NULL,16067,NULL
39143,17251,"ASESORIA GASTRONOMIA",2025-10-06,15:00,AS,"FORMULACIÓN  CRITICIDAD DEL PRODUCTO  TABLA NUTRICIONAL  INGREDIENTES Y ALERGENOS",733,16:00,NULL,1,NULL,"2025-10-13 10:25:46",NULL,15608,18067
41373,17251,TALLER,2025-11-24,11:00,AG,""JORNADAS ASAMBLEA LOCAL CIUDADANA ""EMPRENDE CON IMPACTO"",805,13:00,NULL,1,NULL,"2025-11-18 17:29:06",NULL,16067,NULL
41374,17251,TALLER,2025-11-19,10:00,AG,"TALLER DE SERVICIO AL CLIENTE",812,12:00,NULL,1,NULL,"2025-11-18 17:30:10",NULL,16067,NULL
42344,17251,TALLER,2025-12-05,10:00,AG,"CONVOCATORIA PARA FERIAS NAVIDEÑAS",931,20:00,NULL,1,NULL,"2025-11-29 10:19:26",NULL,16067,NULL
42602,17251,TALLER,2025-12-04,15:00,AS,"TALLER CONTRATO CON FUTUROS SOCIOS Y CLIENTES",935,16:00,NULL,1,NULL,"2025-12-03 17:14:51",NULL,20517,19816
42772,17251,TALLER,2025-12-10,10:00,AG,"EDICIÓN BÁSICA PARA EMPRENDEDORES ¨SNAPSEED Y CANVA¨",945,11:30,NULL,1,NULL,"2025-12-05 12:37:57",NULL,20517,19922
42790,17251,TALLER,2025-12-09,08:00,AG,"CAPACITACION ESCUELA DE LOS CHEF",957,17:00,NULL,1,NULL,"2025-12-05 13:32:41",NULL,20517,19941
42804,17251,"ASESORIA IDENTIDAD MARCA",2025-12-15,10:00,AG,"CREA TU MARCA",939,12:00,NULL,1,NULL,"2025-12-05 15:21:27",NULL,16067,NULL
42805,17251,"ASESORIA IDENTIDAD MARCA",2025-12-17,10:00,AG,"POSICIONAMIENTO EN REDES",944,12:00,NULL,1,NULL,"2025-12-05 15:21:49",NULL,16067,NULL
42807,17251,"ASESORIA IDENTIDAD MARCA",2025-12-19,10:00,AG,"INTELIGENCIA ARTIFICIAL ENFOCADA AL DISEÑO",941,12:00,NULL,1,NULL,"2025-12-05 15:22:05",NULL,16067,NULL
43445,17251,TALLER,2026-01-15,14:00,AG,"VENDE MÁS CON TU CELULAR: APRENDE A USAR HERRAMIENTAS INTELIGENTES PARA TU NEGOCIO",963,15:30,NULL,1,NULL,"2026-01-06 14:09:05",NULL,20517,20359
43447,17251,TALLER,2026-01-09,10:00,AG,"CONVOCATORIA PARA EMPRENDEDORES PUNTO ÉPICO CALLE PANAMA Y LUZARRAGA",971,12:00,NULL,1,NULL,"2026-01-06 14:11:34",NULL,16067,NULL
43576,17251,EVENTO,2026-01-15,10:00,AS,"NEW YEAR  NEW SKILLS: HABILIDADES CLAVE PARA UN MUNDO DIGITAL.",960,12:00,NULL,1,NULL,"2026-01-07 15:21:21",NULL,20517,20480
45018,17251,TALLER,2026-02-24,13:00,AG,"EPICO AL BARRIO CAPACITACION JOVENES DIGITALES",1000,15:00,NULL,1,NULL,"2026-02-19 20:06:27",NULL,20517,21934
46005,17251,TALLER,2026-03-08,10:00,AG,"RUTA CENTRO 8 DE MARZO DEL 2026",1018,17:00,NULL,1,NULL,"2026-02-27 15:27:57",NULL,16067,NULL
46006,17251,TALLER,2026-03-11,14:00,AG,"TALLER PRÁCTICO DE AUTODIAGNÓSTICO PYME DIGITAL",999,15:00,NULL,2,NULL,"2026-02-27 15:28:18",NULL,16067,NULL
46095,17251,TALLER,2026-03-04,10:00,AG,"MENTALIDAD QUE CONSTRUYE NEGOCIOS",1002,12:00,NULL,1,NULL,"2026-03-02 16:57:55",NULL,20517,23916
46705,17251,TALLER,2026-03-11,14:30,AG,"FINANZAS PARA NEGOCIOS MANEJO DE PRECIOS  COSTOS Y RENTABILIDAD",1004,16:30,NULL,1,NULL,"2026-03-10 12:13:40",NULL,22143,24429
46706,17251,TALLER,2026-03-13,10:00,AG,"INTELIGENCIA ARTIFICIAL Y HERRAMIENTAS DIGITALES PARA",1007,11:30,NULL,1,NULL,"2026-03-10 12:13:41",NULL,22143,24431
47587,17251,TALLER,2026-04-07,13:00,AG,"EPICO AL BARRIO CAPACITACION JOVENES DIGITALES",1028,15:00,NULL,1,NULL,"2026-03-26 13:20:34",NULL,20517,25179
1469,17252,TALLER,2024-02-17,09:00,AG,"ADN Emprendedor",51,11:00,NULL,1,NULL,"2024-02-15 09:32:28",NULL,16068,NULL
1526,17252,TALLER,2024-02-19,09:30,AG,"Creación de Propuesta de Valor",9,11:30,NULL,2,NULL,"2024-02-18 05:20:25",NULL,16068,NULL
1529,17252,TALLER,2024-03-16,11:00,AG,"Definición de Cliente",60,13:00,NULL,1,NULL,"2024-02-18 05:25:56",NULL,16068,NULL
1530,17252,TALLER,2024-03-09,11:00,AG,"Definiendo el Modelo de Negocio",58,13:00,NULL,1,NULL,"2024-02-18 05:26:09",NULL,16068,NULL
1531,17252,TALLER,2024-03-09,09:00,AG,"Introducción a los canales de ventas",57,11:00,NULL,1,NULL,"2024-02-18 05:26:20",NULL,16068,NULL
1532,17252,TALLER,2024-03-02,11:00,AG,"Comunicación Asertiva",56,13:00,NULL,1,NULL,"2024-02-18 05:26:35",NULL,16068,NULL
1533,17252,TALLER,2024-03-02,09:00,AG,"Introducción a modelo de negocios",55,11:00,NULL,1,NULL,"2024-02-18 05:26:44",NULL,16068,NULL
1534,17252,TALLER,2024-02-24,11:00,AG,"Categorización de Servicios y Productos",54,13:00,NULL,1,NULL,"2024-02-18 05:26:53",NULL,16068,NULL
1535,17252,TALLER,2024-02-24,09:00,AG,"Análisis de potencial de negocio",53,11:00,NULL,1,NULL,"2024-02-18 05:27:00",NULL,16068,NULL
2194,17252,TALLER,2024-03-23,09:00,AG,"Validación de cliente y propuesta de valor",61,11:00,NULL,1,NULL,"2024-03-09 02:03:24",NULL,16068,NULL
2195,17252,TALLER,2024-03-23,11:00,AG,"Estrategias de modelo de negocios",62,13:00,NULL,1,NULL,"2024-03-09 02:03:37",NULL,16068,NULL
2196,17252,TALLER,2024-03-30,09:00,AG,"Estrategia para escoger tu canal de venta",63,11:00,NULL,1,NULL,"2024-03-09 02:04:15",NULL,16068,NULL
2197,17252,TALLER,2024-03-30,11:00,AG,"Herramientas digitales ¿Cuál es la mejor para mí?",64,13:00,NULL,1,NULL,"2024-03-09 02:04:23",NULL,16068,NULL
2198,17252,TALLER,2024-04-06,09:00,AG,"Iteración de Modelos de Negocio",65,11:00,NULL,1,NULL,"2024-03-09 02:04:35",NULL,16068,NULL
2199,17252,TALLER,2024-04-06,11:00,AG,"Estructura Legal para Emprendimientos",66,13:00,NULL,1,NULL,"2024-03-09 02:04:47",NULL,16068,NULL
2200,17252,TALLER,2024-04-13,09:00,AG,"Riesgos en los Negocios",67,11:00,NULL,1,NULL,"2024-03-09 02:04:58",NULL,16068,NULL
2446,17252,TALLER,2024-03-29,10:00,AG,Prueba,76,12:00,NULL,1,NULL,"2024-03-19 19:10:32",NULL,16068,NULL
2996,17252,TALLER,2024-04-12,15:00,AG,"El Poder de la Autenticidad en tu marca personal",84,17:00,NULL,1,NULL,"2024-04-05 09:46:58",NULL,3486,NULL
3003,17252,TALLER,2024-04-08,11:30,AG,"Taller de Composición Fotográfica con Celulares",79,13:30,NULL,1,NULL,"2024-04-05 10:01:26",NULL,3486,NULL
3565,17252,EVENTO,2024-04-09,14:00,AG,"¡FORMALIZA TU EMPRENDIMIENTO!",89,16:00,NULL,2,NULL,"2024-04-11 17:42:05",NULL,3486,NULL
4421,17252,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL SENADI",96,16:00,NULL,1,NULL,"2024-04-24 14:59:00",NULL,15369,NULL
4422,17252,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DEL IESS",97,16:00,NULL,1,NULL,"2024-04-24 14:59:02",NULL,15369,NULL
4423,17252,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DE PAYPHONE",98,16:00,NULL,1,NULL,"2024-04-24 14:59:03",NULL,15369,NULL
4424,17252,EVENTO,2024-04-25,10:00,AG,"ASESORÍA PERSONALIZADA EN SERVICIOS DE EPICO",99,16:00,NULL,1,NULL,"2024-04-24 14:59:04",NULL,15369,NULL
3552,17257,EVENTO,2024-04-13,10:00,AG,"Workshop NFT LATAM para artistas",81,12:00,NULL,1,NULL,"2024-04-11 17:04:54",NULL,3486,NULL
13767,17262,EVENTO,2025-01-13,14:00,AG,"EMPRESAPIENS MARKETING DIGITAL",428,16:00,NULL,1,NULL,"2025-01-12 13:24:51",NULL,3486,NULL
31145,17262,"FERIAS CE",2025-07-13,10:00,AG,"RUTA CENTRO",604,17:00,NULL,1,NULL,"2025-07-07 21:38:34",NULL,20517,10755
582,17268,TALLER,2024-02-17,09:00,AG,"ADN Emprendedor",51,11:00,NULL,1,NULL,"2024-01-31 21:40:07",NULL,16084,NULL
583,17268,TALLER,2024-02-17,11:00,AG,"Descubriendo el propósito de tener un emprendimiento",52,13:00,NULL,1,NULL,"2024-01-31 21:40:35",NULL,16084,NULL
584,17268,TALLER,2024-02-24,09:00,AG,"Análisis de potencial de negocio",53,11:00,NULL,1,NULL,"2024-01-31 21:41:08",NULL,16084,NULL
585,17268,TALLER,2024-02-24,11:00,AG,"Categorización de Servicios y Productos",54,13:00,NULL,1,NULL,"2024-01-31 21:41:22",NULL,16084,NULL
586,17268,TALLER,2024-03-02,09:00,AG,"Introducción a modelo de negocios",55,11:00,NULL,1,NULL,"2024-01-31 21:41:53",NULL,16084,NULL
9849,17268,CHARLA,2024-10-02,09:30,AG,"Masterclass: El Eslabón perdido de la innovación",381,11:00,NULL,1,NULL,"2024-09-21 17:41:51",NULL,3486,NULL
13222,17268,TALLER,2025-01-09,09:00,AG,"GESTIÓN DEL TIEMPO PARA EMPRENDEDORES",436,10:30,NULL,1,NULL,"2024-12-30 18:10:49",NULL,3486,NULL
14964,17274,CHARLA,2025-02-17,15:00,NA,"CIBERSEGURIDAD PARA  EMPRENDEDORES",460,17:00,NULL,2,NULL,"2025-02-12 22:22:00",NULL,3486,NULL
21222,17274,EVENTO,2025-05-08,10:00,AG,"CONVOCATORIA DE REVISIÓN DE PRODUCTOS ARTESANALES – GUAYAQUIL EN TUS MANOS",556,14:00,NULL,1,NULL,"2025-05-03 18:52:28",NULL,20517,2659
21437,17274,"FERIAS CE",2025-05-11,10:00,AG,"CONVOCATORIA FERIA RUTA CENTRO",561,17:00,NULL,1,NULL,"2025-05-07 01:02:18",NULL,20517,2913
21764,17274,"FERIAS CE",2025-05-18,10:00,AG,"CONVOCATORIA FERIA RUTA CENTRO 18 DE MAYO",567,17:00,NULL,1,NULL,"2025-05-13 01:32:20",NULL,20517,3302
29384,17274,"FERIAS CE",2025-06-13,10:00,AG,"CONVOCATORIA PARA EMPRENDEDORES  KIOSKO EPICO - CALLE PANAMA Y LUZARRAGA",579,17:00,NULL,1,NULL,"2025-06-04 19:13:08",NULL,20517,8582
31256,17274,"FERIAS CE",2025-07-13,10:00,AG,"RUTA CENTRO",604,17:00,NULL,1,NULL,"2025-07-08 01:10:51",NULL,20517,10873
32819,17274,"FERIAS CE",2025-08-10,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",630,17:00,NULL,1,NULL,"2025-08-04 19:20:38",NULL,20517,12576
33909,17274,TALLER,2025-08-24,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",635,17:00,NULL,1,NULL,"2025-08-18 12:44:30",NULL,16090,NULL
34598,17274,TALLER,2025-08-31,10:00,AG,"CONVOCATORIA RUTA CENTRO 10 DE AGOSTO",647,17:00,NULL,1,NULL,"2025-08-28 16:26:07",NULL,16090,NULL
35721,17274,TALLER,2025-09-14,10:00,AG,"RUTA  CENTRO 14 DE SEPTIEMBRE",656,17:00,NULL,1,NULL,"2025-09-08 18:19:47",NULL,16090,NULL
36586,17274,TALLER,2025-09-21,10:00,AG,"CONOVOCATORIA RUTA CENTRO 21 DE SEPTIEMBRE",669,17:00,NULL,1,NULL,"2025-09-16 10:36:41",NULL,16090,NULL
874,17276,TALLER,2024-02-08,09:30,AG,"Categorización de Servicios y Productos",4,11:30,NULL,1,NULL,"2024-02-04 13:01:08",NULL,16092,NULL
875,17276,TALLER,2024-02-20,09:30,AG,"Definición de Cliente",10,11:30,NULL,1,NULL,"2024-02-04 13:01:28",NULL,16092,NULL
1852,17276,TALLER,2024-03-09,11:00,AG,"Definiendo el Modelo de Negocio",58,13:00,NULL,1,NULL,"2024-02-27 06:40:23",NULL,16092,NULL
5012,17276,EVENTO,2024-05-09,15:00,AG,"Integrando la Inteligencia Artificial en Emprendimientos",146,17:00,NULL,1,NULL,"2024-05-07 09:40:25",NULL,3486,NULL
9400,17276,TALLER,2024-09-19,09:00,AG,"Masterclass: Marketing Digital",380,10:30,NULL,1,NULL,"2024-09-11 03:23:48",NULL,16092,NULL
18453,17276,TALLER,2025-03-27,16:00,AG,"ESTRATEGIA DE ATENCIÓN EN REDES SOCIALES PARA EMPRENDEDORES Y PEQUEÑOS NEGOCIOS",504,18:00,NULL,1,NULL,"2025-03-24 18:54:37",NULL,3486,NULL
19762,17276,EVENTO,2025-04-16,09:30,AG,"FULL DAY POR EL DIA DEL EMPRENDEDOR",534,18:00,NULL,1,NULL,"2025-04-09 15:50:27",NULL,3486,NULL
21050,17276,TALLER,2025-05-06,14:00,AG,"BENEFICIOS DE PERTENER AL REGIMEN RIMPE",549,16:00,NULL,1,NULL,"2025-04-30 20:27:36",NULL,16092,NULL
21051,17276,TALLER,2025-05-07,14:00,NA,"MASTERCLASS FINANZAS INTELIGENTES PARA EMPRENDER E INVERTIR",550,17:00,NULL,1,NULL,"2025-04-30 20:27:51",NULL,16092,NULL
21052,17276,TALLER,2025-05-12,10:00,AG,"SERVICIO DE ATENCIÓN AL CLIENTE Y BUENAS PRÁCTICAS DE MANUFACTURA",551,12:30,NULL,1,NULL,"2025-04-30 20:28:01",NULL,16092,NULL
18854,17277,TALLER,2025-04-02,10:00,AG,"La Inteligencia Artificial en Equipos Biomédicos",505,11:00,NULL,1,NULL,"2025-03-30 23:08:38",NULL,3486,NULL
18862,17277,TALLER,2025-04-04,10:00,AG,"INTELIGENCIA ARTIFICIAL APLICADA AL MARKETING PARA EMPRENDEDORES. ",508,12:00,NULL,1,NULL,"2025-03-30 23:30:11",NULL,3486,NULL
19492,17277,TALLER,2025-04-11,15:00,AG,"INTELIGENCIA ARTIFICIAL PARA EVALUACIÓN DE JUGADAS DEPORTIVAS",522,16:30,NULL,1,NULL,"2025-04-04 19:04:08",NULL,20517,870
20534,17277,EVENTO,2025-04-23,10:00,AG,"FULL DAY DE ROBÓTICA Y MECATRÓNICA",536,15:00,NULL,1,NULL,"2025-04-22 23:07:31",NULL,20517,1968
20543,17277,EVENTO,2025-04-24,09:00,AG,"CAFÉ TALENTO",537,11:00,NULL,1,NULL,"2025-04-23 01:55:55",NULL,20517,1972
21408,17277,EVENTO,2025-05-16,09:00,AG,"CONVERSATORIO: HABLEMOS DE PROTECCION DE DATOS",543,11:00,NULL,1,NULL,"2025-05-06 19:58:23",NULL,20517,2870
21410,17277,CAPACITACION,2025-05-12,14:00,AG,"EMPRESAPIENS TECNICAS DE VENTAS",552,16:00,NULL,1,NULL,"2025-05-06 20:12:54",NULL,20517,2874
22523,17277,EVENTO,2025-05-21,10:30,AG,"PANEL: INTELIGENCIA ARTIFICIAL PARA LA OPTIMIZACIÓN DE PROCESOS PRODUCTIVOS",565,11:15,NULL,1,NULL,"2025-05-15 23:50:51",NULL,15369,NULL
22524,17277,EVENTO,2025-05-21,11:30,AG,"PANEL DE CASOS DE EXITO DE EMPRENDEDORES",569,12:00,NULL,1,NULL,"2025-05-15 23:50:52",NULL,15369,NULL
22525,17277,EVENTO,2025-05-21,09:00,AG,"FERIA DE EMPLEABILIDAD CON LA PARTICIPACIÓN DE 17 EMPRESAS",566,14:00,NULL,1,NULL,"2025-05-15 23:50:53",NULL,15369,NULL
